customer_zip_code_prefix,geolocation_lat,geolocation_lng
65413,-4.213659024600188,-44.448753191993866
65415,-4.129557525661567,-44.12595587006855
65418,-4.373524024361186,-44.3404859311921
65420,-4.255637414422447,-43.93899365347389
65430,-3.5433531435308483,-43.92003151557823
65440,-3.330301924779068,-43.5276069945464
65450,-3.463938544701407,-43.906975733460655
65455,-3.406380830298146,-44.02416263022048
65460,-3.7279197415045777,-44.2281156466405
65465,-3.6346555694541403,-44.37749512278452
65468,-3.6303331421674048,-44.55874198755373
65470,-4.0366713258713425,-44.46711742807497
65480,-3.4522390005140133,-44.77876789587211
65485,-3.3944979719389603,-44.35630543669049
65490,-3.265403772048705,-44.61605337170329
65495,-3.565526684874679,-44.58332973503095
65500,-3.741580213572119,-43.357436277065524
65505,-4.130991516287421,-43.3250839715024
65510,-3.621806529386368,-43.113998235147854
65515,-3.943334152766188,-42.91208325574576
65520,-3.680348119566472,-42.75190151952368
65525,-3.673540906944022,-43.11176165699995
65530,-3.20834402879214,-43.403223918340544
65535,-3.1601182570384703,-43.50478237835407
65540,-3.5018824910541912,-42.56472773334181
65545,-3.580484233469485,-42.61271611102876
65550,-3.3644029125639565,-42.42210509444374
65555,-3.11795573681518,-42.41325302492348
65560,-3.3953753112907563,-42.20607866023042
65570,-2.8857589331449987,-41.90344630708628
65578,-2.8427630975686977,-42.119217354043926
65580,-2.762961155342601,-42.27537307014613
65582,-2.8906151187756013,-42.310004354002686
65585,-2.71971071059894,-42.53893143094776
65590,-2.751412099456141,-42.82723917485542
65600,-4.858565981259882,-43.354838371729976
65602,-4.855928222857931,-43.35941764235602
65603,-4.835365431877753,-43.36002571260347
65604,-4.867156921600894,-43.34878835107389
65605,-4.871496356616694,-43.34710751992075
65606,-4.878065559957687,-43.35242484944471
65607,-4.869784722160611,-43.36870462282331
65608,-4.864671195865667,-43.378065542105794
65609,-4.876570368032535,-43.36513319843658
65610,-4.6306235892648555,-43.47072510965377
65615,-5.1121176013049325,-43.81084018279628
65620,-4.255409164685137,-43.015427385014775
65625,-4.150472492423308,-42.94560520437475
65630,-5.10169753583287,-42.82267858945411
65631,-5.090972229969667,-42.83516394450504
65632,-5.109211347976236,-42.83227363513391
65633,-5.129400463370919,-42.833984050393
65634,-5.110569732136288,-42.83320477083346
65635,-5.1165366885106565,-42.83672924494881
65636,-5.100435777300116,-42.837833434233175
65637,-5.116198152523384,-42.837185456811255
65640,-5.683054025405038,-43.09131718864158
65645,-5.521744400051782,-43.203422404981126
65650,-6.227290620371915,-42.99118254029041
65660,-6.753185880887946,-43.02428229358029
65665,-6.496087921464191,-43.702633702143366
65668,-6.413688667723884,-43.545261041488274
65670,-6.431973595888135,-43.988422579877614
65680,-6.179407005949789,-43.77899615522325
65683,-6.049807407469082,-43.526708367701275
65685,-5.839912802543517,-43.83432912655732
65690,-6.028391507416547,-44.247305352978145
65693,-5.818367879674888,-44.224600493904205
65695,-5.732984394009163,-44.1563052324624
65700,-4.228985281861967,-44.785772455813486
65704,-4.374792188208661,-45.03156598480797
65705,-4.040041710027904,-44.93637529646129
65706,-4.141545834075046,-45.11455021964247
65707,-3.889927011993598,-45.170790301011
65708,-4.376730915181243,-44.67439922933147
65709,-4.037491491536464,-45.237718767347104
65710,-4.604339320717264,-45.05066990157131
65712,-4.611545835522071,-44.979555536720554
65714,-4.620044054353246,-45.45997922732242
65715,-4.56866309967997,-45.130023257952075
65716,-4.448086458245717,-45.23970816999148
65718,-4.992462000000003,-45.38897423512551
65720,-4.660678678318516,-44.8532205553511
65723,-4.630079999999964,-44.76136999999994
65725,-4.572645932708786,-44.59909288112787
65727,-4.568748467161476,-44.61462025451079
65728,-4.521123001622267,-44.46523439554724
65730,-4.867548658859712,-44.359823250000005
65735,-4.72575520085916,-44.327305481977945
65740,-4.752375992027931,-44.9428382449504
65750,-4.875864733200351,-44.88166010571315
65753,-5.104648679121562,-45.08285470512421
65755,-4.981514184837257,-44.69886712060317
65758,-5.0219929145205064,-44.99301415188505
65760,-5.292395039400399,-44.49301116489433
65762,-5.048842827073133,-44.58615525
65763,-5.259739924005911,-44.64474677181502
65765,-5.038484783389054,-44.43847709565601
65768,-5.499676239882648,-44.56097147530943
65770,-5.024173500000003,-44.270266500000005
65775,-5.156979203282784,-44.300438414723146
65780,-5.321473981142073,-44.24301159127685
65783,-5.260975689237414,-44.05605750000001
65785,-5.408255112967707,-44.333106139979485
65790,-5.579927094800687,-44.38358201022786
65795,-5.495447999999946,-44.09196649999996
65800,-7.527555755400502,-46.03981584232008
65805,-6.965253173948319,-46.17851383008737
65808,-7.118237553682593,-46.25955902143656
65810,-9.112023398351866,-45.93318002372552
65820,-8.479011551065131,-45.74723106542693
65840,-7.022078376888348,-45.478696043646174
65850,-6.368974675763492,-44.36554791353819
65860,-6.477263019769857,-44.19108474045528
65870,-6.600806913257494,-44.08289176542564
65880,-6.738953375639314,-44.04398578913789
65885,-7.220023546986817,-44.55502150300355
65888,-6.81484022362755,-44.6406657219745
65890,-7.083945133335516,-44.81307950370379
65895,-7.086485108360601,-45.13750679905472
65900,-5.522166198874023,-47.487309059746515
65901,-5.527955585660762,-47.4841123650027
65903,-5.517183612030371,-47.47612958725677
65904,-5.483314785925648,-47.49228101131555
65905,-5.49107812811725,-47.48731665068482
65906,-5.484799713661053,-47.48782592850465
65907,-5.515936032871862,-47.48688446140319
65908,-5.49090746322154,-47.47861895937752
65910,-5.517806567234709,-47.47943731899754
65911,-5.517934797596787,-47.493953128776745
65912,-5.519794124785971,-47.45585819856143
65913,-5.526865166191235,-47.46805229277653
65914,-5.516045801520672,-47.46136337910824
65915,-5.5339436945666325,-47.46052421389181
65916,-5.540717057598469,-47.47690832456435
65917,-5.4965451884235925,-47.48035565418907
65918,-5.559430199893766,-47.444819429023525
65919,-5.511695293656849,-47.472819701117395
65920,-5.080666657154707,-48.42811914614635
65921,-5.172225913347798,-47.78605208030205
65922,-5.446567589386321,-47.40662419913808
65923,-5.568424029267769,-46.74597327334129
65924,-5.182932976906713,-48.13625921713533
65925,-5.879060783249535,-46.70325562710239
65927,-5.527044822311706,-47.39456221691398
65928,-5.750425107920427,-47.3614957760796
65929,-5.125076066905363,-47.38560835743813
65930,-4.950780440252208,-47.494238186295455
65935,-5.448376632815982,-47.2875618436511
65936,-5.8324440866598355,-47.0667222327113
65937,-6.1901704359155,-47.0371782533153
65938,-5.928939460871264,-47.38407520319015
65939,-4.453142998472808,-47.52832010839873
65940,-5.816916718324891,-46.142981171223774
65943,-6.438650205282462,-46.1879057134341
65945,-4.888084965360712,-46.008132415462185
65948,-5.142527124411591,-45.79088381631672
65950,-5.505053378572043,-45.247295022007705
65962,-5.363660999999947,-45.63211578747935
65968,-6.17429871402098,-47.362916121253264
65970,-6.341848627149783,-47.39551548457139
65973,-6.465509051906997,-47.056036299101095
65975,-6.559897676061604,-47.446005085348375
65978,-6.820902369272282,-46.53505640907994
65980,-7.33300768583963,-47.47040432631057
65990,-7.361705626599418,-46.62537370127367
65995,-6.9625094807438,-46.68399085590911
66010,-1.4503886539307662,-48.49785505509548
66013,-1.4526032997575802,-48.47192072643717
66015,-1.4552796776744141,-48.49656796100467
66017,-1.4524922226603307,-48.49572567751135
66019,-1.4522149078424191,-48.49898710753658
66020,-1.4615863106800238,-48.50251610355552
66023,-1.4608350968321056,-48.49793840862653
66025,-1.4647367971318463,-48.49291550542435
66030,-1.4702139225576074,-48.49028477130817
66033,-1.4630158658030092,-48.48808887193567
66035,-1.4537426852674302,-48.4881708871833
66040,-1.4564705087998835,-48.47931988606284
66045,-1.4611951151826312,-48.478553025535234
66050,-1.4371287096488243,-48.48804837806534
66053,-1.4478332105285268,-48.49009678052688
66055,-1.444996720209064,-48.48452464695026
66060,-1.447242809963,-48.475744038952335
66063,-1.4549937799064998,-48.47203605785113
66065,-1.4678821362744565,-48.474985155141965
66070,-1.450322481641738,-48.45993694028527
66073,-1.457164065064475,-48.46290168439191
66075,-1.468376488458801,-48.46416098230457
66077,-1.4562147327025412,-48.45270671133473
66079,-1.4657635645928668,-48.4523408475096
66080,-1.428168145680862,-48.467978469761576
66083,-1.424274947256112,-48.473887637919226
66085,-1.4350490220441132,-48.4687608538578
66087,-1.4280537705001086,-48.46444616013624
66090,-1.4500624701799327,-48.46672072479669
66093,-1.4381175072133559,-48.46256080593268
66095,-1.4364370877284982,-48.45454573829979
66110,-1.399689882965613,-48.480283235645395
66113,-1.4293625810490702,-48.485117366715684
66115,-1.3966454480720782,-48.48741902563791
66117,-1.4154873727565729,-48.48514510185244
66120,-1.4150699999999945,-48.47545681482746
66123,-1.410813482918884,-48.47097587344905
66610,-1.4304219467078465,-48.44961712406944
66613,-1.4143021610625788,-48.44500122170078
66615,-1.4042792828206936,-48.45004791348576
66617,-1.3954044970858062,-48.46828552510252
66620,-1.3989051618096793,-48.45883297403209
66623,-1.4002461618096758,-48.44022998211082
66625,-1.373444999999998,-48.43720384510427
66630,-1.3749308605339845,-48.461891447746005
66633,-1.4010908024516562,-48.45677992936916
66635,-1.311891948319029,-48.45705445526978
66640,-1.379962477927227,-48.44989717037183
66645,-1.405299280405649,-48.43285456068321
66650,-1.361716564256415,-48.43256870522104
66652,-1.3667187680539272,-48.42437259582442
66670,-1.3415795569999318,-48.442214999999976
66690,-1.4060509628080116,-48.3950284565756
66695,-1.3909038038453685,-48.473219301039
66810,-1.2965393083559276,-48.481815575596045
66811,-1.305752648883505,-48.47019886164806
66812,-1.3077635083242125,-48.48288393904238
66813,-1.2975210000000033,-48.47028615999202
66814,-1.316687860441924,-48.47135676089216
66815,-1.2989197713000407,-48.45704647276758
66816,-1.3664611014377317,-48.47160993744144
66820,-1.3254677594756874,-48.44760860677624
66821,-1.3226344565755994,-48.45055637325082
66822,-1.3107899999999404,-48.45849068508537
66823,-1.3305794145588172,-48.44138395726809
66825,-1.3346684976054082,-48.47478039263629
66830,-1.3527544710023274,-48.46084986888444
66831,-1.3558068753822978,-48.46602787996992
66833,-1.342775871487156,-48.45931805179363
66840,-1.265284770873497,-48.46449675721336
66843,-1.2497496397369097,-48.45619946765544
66845,-1.278198812705003,-48.474807662594436
66910,-1.1634100884567873,-48.472131807526
66911,-1.1677311766606175,-48.45983964749535
66912,-1.1477008921961693,-48.46249944295512
66913,-1.1534346150384038,-48.46652652582367
66914,-1.146408353347066,-48.460487419673065
66916,-1.4578593207589032,-48.49193007547432
66918,-1.1230385471224598,-48.43779483489941
66920,-1.2632245237462063,-48.47027967236991
66923,-1.0970280663716216,-48.41007202105992
67010,-1.3958285454550172,-48.417600697330144
67013,-1.3848929999999946,-48.42501605894997
67015,-1.3694336117911656,-48.39723369515284
67020,-1.3897412444852957,-48.38307505449787
67030,-1.36348899786207,-48.37545212840183
67033,-1.3782860858117,-48.37442732161299
67035,-1.3379402469868387,-48.37126019399658
67040,-1.3547799656112949,-48.38853810144391
67100,-1.3815477239232332,-48.424300544066185
67103,-1.3509015539844658,-48.39273384174923
67110,-1.3901238530552105,-48.41317148962709
67113,-1.3780668052861373,-48.41891390691916
67115,-1.3614658126784869,-48.424674763825664
67118,-1.386259373440644,-48.39844509276157
67120,-1.3488461957285132,-48.420746504157094
67125,-1.3383317204210916,-48.40517111782293
67130,-1.3692616173618282,-48.40803133305517
67133,-1.359557305472045,-48.402949220752916
67140,-1.3472829402922597,-48.39942593160029
67143,-1.352870982970248,-48.391857002205654
67145,-1.3500748612737503,-48.38562663245958
67146,-1.3607272834138184,-48.39092888914455
67200,-1.3667488537613912,-48.33865765202612
68005,-2.4243989420876417,-54.71304339549161
68010,-2.4321998178687783,-54.7057758458764
68015,-2.441571645694133,-54.69751044376458
68020,-2.447185399027492,-54.707503128964376
68022,-2.4627966032938424,-54.71176719507015
68025,-2.466846494452476,-54.71736797375744
68030,-2.439879662901709,-54.72446419914522
68035,-2.44616630933031,-54.73932873943061
68038,-2.4453259691217184,-54.7537981823378
68040,-2.426887126999578,-54.73083104396959
68041,-2.4239540049919683,-54.732853248913365
68045,-2.4590064033130186,-54.69911118086645
68047,-2.456018691965319,-54.74983623510777
68050,-2.4656555030160785,-54.7172099958253
68129,-2.681821177397352,-54.641590541463295
68130,-1.8076984006221803,-53.4789533440748
68138,-3.868147449176295,-54.21792404271855
68140,-3.719253874282301,-53.740713158615925
68143,-2.655308830154725,-54.92543363694997
68145,-3.4517309537575014,-52.89115463919715
68148,-3.303834589329146,-52.5395090650395
68165,-4.099944130912308,-54.9087165
68170,-2.1553397213432355,-56.09095459568192
68180,-4.264320591430269,-55.98576923978518
68181,-4.271288184063329,-55.99056401846731
68182,-4.266917471824709,-55.99039275
68184,-4.269944453477771,-55.98330175975004
68193,-7.038132527202683,-55.41758019974569
68195,-6.221364795807537,-57.75800803829402
68198,-4.701987978496658,-55.99709559882715
68200,-1.946940705402592,-54.7360154093476
68210,-1.8900644905310178,-55.117005627119156
68220,-2.00144797576012,-54.06969363333113
68230,-1.527867942069593,-52.575885592434446
68250,-1.9087759607968853,-55.51583070527961
68270,-1.7633350667970795,-55.86327660264082
68275,41.14620290949943,-8.57785501800488
68280,-2.1734549865063064,-56.744427131921
68285,-2.105237557363219,-56.490571479267274
68300,-1.4070059700618307,-51.64735398443164
68330,-1.7528106334466926,-52.23565357710668
68360,-2.591874856260277,-51.95316580505284
68365,-3.468331471957281,-51.20340579113806
68371,-3.2061261675320685,-52.21246809885808
68372,-3.218720460711638,-52.21986986941187
68373,-3.213472184911058,-52.22607822070709
68374,-3.2083253551253788,-52.2234381290311
68375,-3.196662876107953,-52.21699290487416
68376,-3.1956769455311544,-52.188450994778826
68377,-3.1930908139338263,-52.2064976465687
68379,9.049062717536653,-25.170903455030523
68380,-6.640243467734186,-51.97888176371889
68383,-2.8879642371193084,-52.01332507084293
68385,-6.752056809402497,-51.153455903906895
68388,-7.6447163443406,-50.35758793468894
68390,-6.7521594588432094,-51.078762
68398,-7.811085158673443,-50.7699585336144
68400,-2.2451511099395716,-49.50111025019855
68415,-1.8956560164544762,-49.380940350578925
68420,-2.579712664676668,-49.50650418984154
68430,-1.9813438175316973,-48.95953585032788
68435,-1.9676686641282155,-48.9544034192515
68440,-1.7225254382817428,-48.88243257718304
68445,-1.5080751406619344,-48.62332303710737
68447,-1.5125123014111037,-48.68187218864885
68448,-1.5654746249551983,-48.76087656864421
68450,-1.8898549954497168,-48.76687164926332
68455,-3.83448713047708,-49.67879798413284
68456,-3.766591679427715,-49.67474810438261
68457,-3.755286606390389,-49.676082810256936
68458,-3.763496938719043,-49.66832152193276
68459,-3.775561036948699,-49.67211441089512
68460,-3.756015021559172,-49.66735830843385
68464,-3.7553418784801464,-49.673347945937415
68465,-2.7925289692482536,-49.66846838514368
68470,-2.003189943890424,-49.85823793220211
68473,-4.25028282191143,-49.95155773144527
68475,-1.900318800771804,-50.21000424424058
68480,-1.935078317698236,-50.82058725345799
68485,-3.83403952496045,-50.63720488520979
68488,-3.7751094568015184,-49.56595439812135
68490,-1.806461744280166,-50.71512604535652
68500,-5.349989226250044,-49.13389757268895
68501,-5.3775820011209206,-49.130283442045155
68502,-5.365305926224709,-49.12396918749343
68503,-5.368370463928294,-49.11877926683461
68504,-5.345906622632629,-49.08063279314662
68505,-5.342853477784683,-49.09941596806052
68506,-5.352050274867211,-49.07090504434407
68507,-5.35428712184862,-49.09348107313951
68508,-5.345139922731564,-49.11520311808928
68509,-5.350531206564843,-49.09870794289221
68510,-5.363792591554282,-49.102135134838754
68512,-5.348395190404365,-49.0994231824418
68513,-5.312032982085515,-49.07419472164935
68514,-5.367055329732242,-49.12499133553474
68515,-6.074258046829258,-49.897436959141274
68516,-12.521263887473877,-48.4034936003218
68520,-5.539276354203519,-48.732501104568456
68521,-5.70578385929867,-48.40659636188024
68523,-6.100854478857776,-49.60312769205712
68524,-6.105214700331858,-49.35680173701974
68525,-5.047138841118125,-48.5993882436702
68527,-4.9513116428163775,-48.3964212897068
68530,-7.313416957555913,-50.04856097749095
68533,-6.803169146446556,-50.48283650200402
68535,-5.743818186212006,-48.31996260478912
68537,-6.529929061610091,-49.85237106032086
68540,-8.26419321714068,-49.26660616545765
68543,-7.563987225410065,-49.70208169883211
68545,-7.83386403901651,-50.04157082744215
68548,-6.944869609029573,-49.69877243602171
68550,-8.040409737704579,-50.02759606162253
68551,-8.041767481954242,-50.0345089703861
68552,-8.037988413636953,-50.03688313277065
68553,-8.026355248347114,-50.02934909869147
68554,-8.046528544676104,-50.04274789357639
68555,-7.100734947620587,-49.941471308252815
68556,-7.094398407096492,-49.941936775097986
68557,-7.098215380949121,-49.93428415194819
68560,-9.336353847396552,-50.34022598448979
68565,-8.868052786653424,-49.716316242915816
68570,-6.392984059182792,-48.564264805614485
68575,-6.448834687831596,-48.86801532375545
68580,-5.134785384753941,-49.33237004985034
68585,-4.921410660315535,-49.078793215382646
68590,-4.448494309243434,-49.11483200098034
68600,-1.058127716055135,-46.7672559623839
68610,-1.0236595690611228,-46.63736106957848
68617,-1.7633869979249954,-46.54153000205609
68618,-2.268528308493731,-46.96965323359007
68620,-1.2019969258340686,-46.13840605854558
68625,-2.996303967386479,-47.35503645658923
68626,-2.99535984783577,-47.36020190658361
68627,-3.0082656873428486,-47.358069662605
68628,-2.9843130288145714,-47.349825797314494
68630,-2.9946932939679707,-47.34277558354373
68632,-3.7484128858886265,-47.50037571194276
68633,-4.293983473382651,-47.554234751573055
68635,-1.675761570385495,-47.770116929614495
68637,-2.5585280602510303,-47.49893031739857
68638,-4.776773248483349,-48.06884080612588
68639,-3.847362716061928,-49.09895151010301
68640,-1.5488957830419186,-47.11413562068216
68644,-1.525083322844742,-46.90304071691898
68645,-1.3641416075358304,-47.30706678944424
68647,-1.0775817424355298,-46.90421469930169
68650,-1.74729292287051,-47.063325141240405
68655,-1.77432890462424,-47.44293646251551
68658,-2.1343962499661084,-47.558570756672566
68660,-1.6166569727096125,-47.47837325396073
68665,-1.9320974389393328,-47.05149958943775
68670,-1.5134518466450984,-48.04244533466368
68675,-2.045555563184317,-47.55477419367378
68680,-2.417273196490953,-48.151514958856446
68682,-2.416025434817875,-48.24065130436382
68685,-1.9949945351344733,-47.94570911303042
68690,-1.9599034443852248,-48.198682837851976
68695,-2.9439098004855215,-48.951981656636335
68700,-1.192443826559555,-47.17718301409897
68701,-1.200454901634736,-47.175598653899684
68702,-1.1981709115825765,-47.186682706976974
68703,-1.1894711991309324,-47.18683974301484
68707,-0.9395008251651253,-47.11699557257356
68709,-0.8976415200782392,-47.016034331458826
68710,-0.7801563273961006,-47.45031600103867
68719,-0.7719884999999979,-47.17777032325635
68720,-0.9306623862693522,-47.39280276247925
68721,-0.6260149085005917,-47.34836426788145
68722,-0.8004635229106666,-47.60093706294072
68725,-1.1294227759055562,-47.62124810775538
68730,-1.2063494230530867,-47.390620257867226
68734,-1.193290523192727,-47.31581364250289
68738,-1.347212062466243,-47.57414276696964
68740,-1.295270747671003,-47.92742500328391
68741,-1.2993762714622201,-47.940607615063925
68742,-1.290480535385357,-47.93972163838792
68743,-1.284758721526353,-47.92646004081157
68744,-1.27979762782414,-47.916657759029334
68745,-1.295414145624778,-47.91334844444345
68746,-1.2982319725924176,-47.89798747486323
68747,-1.295252999999994,-47.978118
68748,-1.1686873640450128,-47.79644683641333
68750,-0.7353836432310166,-47.85367412294094
68760,-0.7105089140537066,-47.69668027251024
68773,-1.038966035138118,-47.91063258254747
68780,-0.8565975241194748,-48.13906455764863
68785,-0.9303611682731119,-48.285164233970605
68786,-1.152284274325296,-48.12969098364073
68790,-1.2998814205764289,-48.16014012499999
68792,-1.3071067045415337,-48.04169270069524
68795,-1.360109219877263,-48.2486033064625
68797,-20.90514878251563,-51.36969582554069
68798,-1.2305180682644596,-48.29370779522394
68800,-1.6830005529752632,-50.4798827216982
68810,-0.9844207816989197,-49.93959918321393
68815,-1.813653345713988,-49.79584145908497
68820,-1.7159217919779817,-49.53153469978126
68825,-1.534093748641217,-49.22569495054596
68830,-1.3975498460096707,-48.86841401711386
68840,-1.0132279577706589,-48.96197529268475
68850,-0.6645670520437367,-49.17397123901251
68860,-0.7563064705144429,-48.52075634091866
68870,-0.7299495400003296,-48.514338160001344
68890,-0.1586086240201406,-50.392702751632704
68900,0.0348929573776164,-51.062590688261295
68901,0.0335411401319673,-51.07000546471101
68902,0.017590757722418,-51.06984770300997
68903,-4.36737924474e-05,-51.08307205665668
68904,0.0157486188778604,-51.08187131681625
68905,0.0496622616905618,-51.04861268455439
68906,0.03653982498138615,-51.090970333831336
68907,0.069916676324915,-51.050223044367854
68908,0.0534539422786059,-51.05853619886202
68909,0.09268627423278775,-51.05732958179381
68911,-0.0454312051210496,-51.114782457489554
68915,0.8575692585828143,-51.178807335209726
68920,-0.8400280364528813,-52.52064008447096
68924,-0.9293544523166704,-52.42070307009303
68925,-0.0448957785525829,-51.1728839876273
68926,-0.05557823894188315,-51.159710249999975
68927,-0.04409431286208105,-51.16386937055873
68928,-0.02519602634743185,-51.17417928703045
68940,-0.10695938974045235,-51.28635332989231
68945,0.7774094604439001,-51.95539376918561
68948,0.8926980000000526,-52.00008927464427
68950,2.0537900112566634,-50.792152054234904
68960,2.496281545182123,-50.9521241058562
68980,3.844931405069822,-51.83391721583143
68985,-26.40450771232784,-52.35250400618206
68997,0.7087304780808059,-51.41029959770701
69005,-3.134712358503767,-60.02204119747245
69006,-3.053082040907844,-59.93214528414483
69007,-3.0920355,-59.92157474999999
69008,-3.091537906745909,-59.89393626089216
69009,-3.060450700208216,-59.84567436797273
69010,-3.128660762613924,-60.02522960861586
69015,-3.013847015263441,-60.01063424202203
69017,-2.9906997485429088,-59.9894674305557
69018,-2.973389492942136,-60.00682927953094
69020,-3.125955897664009,-60.01548212315564
69021,-3.000384104736524,-60.03954313798552
69022,-2.996065529237651,-60.082478124328986
69023,-2.9811509818243027,-60.01803675151464
69025,-3.119930384379292,-60.02410188784899
69027,-3.1247225728547536,-60.037316038338936
69028,-3.048507451023892,-60.008789325698515
69029,-3.116517581076696,-60.041714788649074
69030,-3.102966513339147,-60.05059224140922
69033,-3.108286608243403,-60.03607427442437
69035,-3.108128684581665,-60.062148660280464
69036,-3.092198615875121,-60.065084750620365
69037,-3.0724082704714504,-60.085930766838864
69038,-3.073580053277962,-60.067811545941545
69039,-3.027221266720535,-60.01176188773155
69040,-3.0877671471577344,-60.038967376695155
69041,-3.0082318365798293,-60.04466905258811
69042,-3.077959452680455,-60.04996969793597
69043,-3.075075922009347,-60.03839115889549
69044,-3.0663665728547644,-60.0601916424821
69045,-3.064025551070446,-60.0523435947833
69046,-3.0632871650098217,-60.045432847535864
69047,-3.057293703026705,-60.044656260801474
69048,-3.0691806410526343,-60.03160801530509
69049,-3.053774873137828,-60.03024449167827
69050,-3.0966300000000047,-60.024462156531925
69053,-3.1087092778290373,-60.02128452178432
69054,-3.0738235127676092,-60.00239053867972
69055,-3.086213133427183,-60.01020551636287
69057,-3.1010726158751267,-60.01313590674589
69058,-3.059873287709865,-60.007130863725536
69059,-2.984553680824029,-60.01059827338563
69060,-3.093583074721783,-59.99983462745101
69063,-3.116443196314572,-59.996414200386646
69065,-3.123049060087145,-60.00582014275829
69067,-3.102441916599302,-59.989088103736165
69068,-3.125303496537552,-59.99704032361936
69070,-3.143672022465794,-60.00848736904943
69072,-3.154616999970336,-59.982887249919045
69073,-3.137009678602337,-59.991322384817366
69074,-3.140989627531882,-60.00320246863639
69075,-3.116954270663304,-59.96102321830459
69076,-3.114607033585303,-59.978144949347914
69077,-3.110881107132557,-59.97937321227324
69078,-3.110843262840195,-59.98664053025275
69079,-3.1114496668412768,-60.00652042749148
69080,-3.0924822605809297,-59.98416554593456
69082,-3.083167089647404,-59.9712443842942
69083,-3.077032003685362,-59.98050327940771
69084,-3.078357956979632,-59.949141958947386
69085,-3.070631858126976,-59.95512123362571
69086,-3.0658138896791245,-59.94391750145709
69087,-3.055875383071779,-59.94469350825209
69088,-3.036739499999996,-59.9333634360253
69089,-3.090370143632046,-59.94561284367245
69090,-3.0303365029141816,-59.99532417346644
69092,-3.001684746321206,-59.98883951096427
69093,-3.0185521961869064,-60.004339609585756
69094,-3.0415937391078174,-59.97813049624908
69095,-3.0268935473195366,-59.97679977921401
69096,-3.037795742714521,-59.971539577990654
69097,-3.016945016374289,-59.96748869911336
69098,-3.051578467939814,-59.96478119403534
69099,-3.028084065204733,-59.95097898105776
69100,-3.1414254620062287,-58.44624732582383
69101,-3.1330216731584564,-58.43963485595583
69103,-3.1317886291397716,-58.431686830492836
69104,-3.142480026590043,-58.44343758553485
69114,-2.836872510643824,-58.21290626058511
69117,-2.6980070415953223,-59.70082148627795
69120,-2.7454417100992186,-58.03089476958183
69130,-2.532660369632215,-57.7574845849654
69135,-2.5672933510834834,-57.87361521910396
69140,-2.192187978083454,-56.71420560952696
69151,-2.629391252568259,-56.73860394164224
69152,-2.642357178801837,-56.74970778394235
69153,-2.6341669758489683,-56.730013202294046
69170,-2.864206591808358,-56.99802835222093
69180,-3.1290281963597573,-58.15597737093593
69190,-3.3932769481981646,-57.71492352234999
69195,-2.9666685102264383,-57.5852037378486
69200,-4.39108918961132,-59.5941327226554
69230,-3.889513916120465,-59.09291429892815
69240,-3.5831051428903185,-59.12880882203101
69250,-3.820386468853714,-60.35981756601842
69255,-3.195967499999992,-59.82835274999999
69260,-5.121727269706565,-60.37113939908492
69265,-7.196344038923341,-59.8887746901002
69280,-5.811219178166502,-61.29564084339675
69301,2.821374037729382,-60.67224111828101
69303,2.808801918199655,-60.6803409946078
69304,2.824144071049988,-60.68863527744583
69305,2.8351098224276887,-60.67195186820219
69306,2.8341526287995062,-60.663875822829525
69307,2.8580783365107942,-60.66100251129764
69308,2.7966428442744005,-60.68447146630186
69309,2.8129965381058715,-60.70111707720853
69310,2.8355879326294766,-60.7082583381393
69311,2.8499466900018384,-60.71288683060469
69312,2.81134170530106,-60.714740749170865
69313,2.831294780921715,-60.72398782937559
69314,2.823847652963506,-60.733886691477615
69315,2.823855555269141,-60.67843155093878
69316,2.7715950678918997,-60.73109948872563
69317,2.8166644409254515,-60.75688968030348
69318,2.760685000000024,-60.740591190999965
69340,2.4449102600885637,-60.9234188150825
69345,4.478428913138282,-61.146898612175775
69348,2.168780319712054,-61.05246226246004
69350,2.993685000000056,-61.311676632930016
69355,3.8828375943958036,-59.62576292024082
69360,1.8158311670463774,-61.1336762529578
69370,1.0158405168497984,-60.03742400663744
69373,0.9361388118315578,-60.42739008911632
69375,0.95026814959667,-59.91267620972579
69378,0.8794221728757968,-59.69663786556711
69380,3.3613470000000034,-59.833974553403806
69400,-3.290076552065532,-60.623168876749595
69401,-3.2829445085700764,-60.63955065387317
69405,-3.2729738856831387,-60.19680230946194
69410,-3.328865403622226,-61.21001554046119
69415,-3.2743700517928933,-60.18801224887503
69425,-3.328865403622226,-61.21001554046119
69435,-3.4279350324079663,-60.45895377949924
69440,-3.7454147070764074,-61.658982864897396
69445,-3.5791632887343816,-61.4047788174341
69450,-3.839830421301593,-62.06616935485237
69460,-4.088142597733086,-63.14237405595736
69470,-3.3498881695151503,-64.7131900003306
69480,-5.6240831586997,-63.186927304483675
69490,-1.8581995115176646,-65.59105927404983
69495,-1.8805494250335493,-66.99896726703783
69500,-4.87624844650598,-66.8948885677381
69510,-6.438327189154448,-68.24550293268693
69520,-3.471950855364625,-66.05940725904239
69540,-3.2110188563874758,-64.80427013726734
69550,-3.348536788760682,-64.70676825134979
69552,-3.3504929288214957,-64.71832924196974
69553,-3.3565738244302876,-64.72633718769806
69555,-3.3742065457982298,-64.71184793165708
69557,-3.3506100011412263,-64.71107215309479
69600,-3.466221741644258,-68.9529235451489
69620,-3.3652825398141,-68.19734060856122
69630,-4.3882448853639655,-70.02573929040307
